bonds
6.53634
6.6564
6.67747
6.69858
6.42757
6.26622
6.37578
6.39585
6.41597
6.43612
6.37419
6.40293
6.43171
6.03549
6.48936
6.61134
6.64065
6.66998
6.69934
6.72872
6.66294
6.69195
6.52314
6.53773
6.46383
6.47833
6.40631
6.33624
6.26805
6.04662
5.98547
5.92587
5.86775
5.88108
5.82835
5.84567
5.86302
6.02383
6.11626
6.05954
6.15248
6.09538
6.18883
6.20705
6.30312
6.24359
6.33442
6.34726
6.44068
6.45382
6.46702
6.39927
6.33327
6.26894
6.2819
6.21908
6.15783
6.24501
6.25633
6.26772
6.20444
6.14271
6.08251
6.09379
6.17697
6.11659
5.72842
5.93274
5.87795
5.82444
5.83641
6.04782
6.06034
6.21419
6.22714
6.24017
6.25327
6.19439
6.27968
6.36702
6.38057
6.2472
6.12077
6.20443
6.29015
6.45295
6.46782
6.48275
6.42221
6.36311
6.37792
6.24917
6.26378
6.27846
6.29883
6.391
6.41169
6.50638
6.5274
6.54847
6.49491
6.59073
6.61194
6.55779
6.50497
6.52583
6.53369
6.54167
6.54979
6.48515
6.49343
6.72603
6.58355
6.51906
6.38592
6.32594
6.26731
6.34362
6.22057
6.29752
6.30839
6.18769
6.13469
6.14555
6.15653
6.16762
6.11575
6.38767
6.53855
6.62272
6.72289
6.74952
6.70172
6.72817
6.75467
6.7075
6.73382
6.76019
6.7137
6.66818
6.62367
6.72018
6.66349
6.67766
6.55399
6.50104
6.44926
6.46326
6.41258
6.36305
6.25322
6.2068
6.16136
6.23454
6.25191
6.1511
6.11065
6.24446
6.32221
6.33999
6.41959
6.50083
6.71674
6.87467
6.89417
6.91377
7.15663
7.10335
7.35785
7.38082
7.40387
7.34721
7.13982
7.08838
7.11058
7.20712
7.30584
7.25241
7.18055
7.0385
6.8347
6.83815
6.9096
6.91359
6.84998
6.78786
6.7925
6.79739
6.86923
6.8079
6.84612
6.88442
6.92282
7.03308
6.99989
6.96746
7.00582
6.97383
7.01198
6.9804
7.08852
7.12692
7.22003
7.24126
7.3367
7.28403
7.30557
7.25395
7.13283
7.15404
7.24641
7.19679
7.28979
7.31164
7.42016
7.53095
7.4912
7.45231
7.48767
7.52311
7.55862
7.59421
7.55507
7.51676
7.55188
7.51411
7.53043
7.47501
7.42077
7.36767
7.3157
7.33207
7.28116
7.16617
7.05537
6.94856
6.90454
6.8614
6.69838
6.70709
6.39618
6.30476
6.21633
6.32235
6.234
6.10228
6.02082
6.02993
5.95106
5.83266
5.816
5.88249
5.82432
5.72807
5.67412
5.54724
5.46222
5.38053
5.30196
5.22635
5.18478
5.20662
5.30665
5.2457
5.15536
5.0984
5.10265
4.96035
4.88071
4.8579
4.7821
4.6835
4.58926
4.4991
4.46798
4.43758
4.32103
4.27258
4.22561
4.26044
4.38033
4.46131
4.49917
4.53751
4.64709
4.76139
4.96229
5.03553
5.13803
5.3023
5.3811
5.39933
5.4482
5.56012
5.61002
5.69268
5.77652
5.96564
5.98465
6.07565
6.09506
6.11456
6.13415
6.1172
6.21079
6.23077
6.21341
6.19635
6.17957
6.23646

6.27146
6.30655
6.30419
6.33922
6.33684
6.29773
6.36942
6.36711
6.36491
6.39958
6.43432
6.46913
6.53747
6.60667
6.67674
6.70801
6.73934
6.73114
6.80219
6.79374
6.78544
6.8167
6.80843
6.83963
6.90989
6.90033
6.97105
6.96124
6.91188
6.86368
6.89363
6.92363
6.95368
6.86739
6.93557
6.96544
7.00296
7.0801
7.07818
7.15586
7.23447
7.35583
7.43705
7.43334
7.42972
7.4262
7.46469
7.58899
7.65438
7.72058
7.7426
7.72004
7.65407
7.80898
7.87676
7.85353
7.83062
7.89831
7.92078
7.94332
8.04349
8.05093
8.05855
8.01945
8.07431
8.08246
8.09078
8.00564
8.06082
8.06962
8.12584
8.13506
8.17674
8.26683
8.35804
8.35098
8.34406
8.28908
8.33062
8.37221
8.41385
8.45555
8.54669
8.63894
8.71057
8.78312
8.75242
8.82538
8.8993
9.02824
9.1049
9.07194
9.14903
9.22715
9.42192
9.56365
9.68965
9.75621
9.8239
9.9574
10.09471
10.10041
10.10638
10.18005
10.25498
10.40149
10.48006
10.70769
10.9203
11.05956
11.20093
11.42726
11.57465
11.63812
11.78836
11.94094
12.0959
12.25331
12.4132
12.67313
12.92521
13.08076
13.1338
13.18688
13.13577
12.78585
12.73981
12.79069
12.84162
12.89259
12.9436
12.99467
12.96037
13.02383
13.08735
13.15092
13.11592
13.17912
13.24235
13.10996
13.26993
13.33282
13.49572
13.35975
13.30631
13.35041
13.29748
13.34131
13.48286
13.52706
13.57127
13.61551
13.65977
13.60474
13.64872
13.69271
13.72
13.84772
13.87537
13.90311
13.82999
13.758
13.68713
13.71461
13.74217
13.76982
13.79756
13.72732
13.76979
13.71502
13.66103
13.60782
13.64949
13.59676
13.63818
13.58593
13.62711
13.76256
13.89992
14.13808
14.28928
14.34021
14.2898
14.44208
14.49301
14.54393
14.59485
14.64577
14.80165
14.85291
14.90416
14.9554
15.10909
15.15519
15.31143
15.35784
15.40425
15.45064
15.49703
15.21269
15.36705
15.41274
15.45841
15.61561
15.56226
15.62042
15.67855
15.73664
15.68268
15.85273
15.91071
15.96866
16.02656
16.08441
16.02774
16.08509
16.05031
15.90351
15.75952
15.61829
15.26913
15.23945
15.00632
14.78006
14.56041
14.44026
14.32233
14.11609
14.05449
13.90626
13.84724
13.70441
13.73155
13.67485
13.61891
13.64591
13.50922
13.45545
13.40237
13.42898
13.45565
13.24722
13.12098
13.07194
13.09793
13.19941
13.30213
13.25201
13.2784
13.30485
13.33137
13.35795
13.3962
13.43446
13.39575
13.43382
13.39536
13.35734
13.39501
13.43268
13.47037
13.50806
13.46967
13.50716
13.55156
13.59595
13.64033
13.60824
13.50149
13.54509
13.58868
13.63226
13.67581
13.71935
13.68725
13.73052
13.82548
13.69337
13.63791
13.58314
13.4567
12.72697
12.49253
12.38755
12.16656
11.89786
11.804
11.82089
11.82661
11.61638
11.62234
11.62846
11.58186
11.4839
11.33723
11.09725
11.10389
11.06259
10.92761
10.79621
10.92051
10.99974
10.84688
10.83338
10.7751
10.67385
10.66139
10.6925
10.76755
10.88804
10.96484
11.04227
11.15569
11.17636
11.15022
11.21783
11.19161
11.307
11.28039
11.25405
11.3701
11.34336
11.46076
11.53093
11.5322
11.48482
11.48652
11.43997
11.39404
11.25452
11.16441
11.12138
11.03388
10.99232
10.8637
10.69607
10.58547
10.55875
10.57317
10.54681
10.56137
10.57604
10.59082
10.52443
10.49908
10.43435
10.40983
10.42479
10.51624
10.52854
10.50105
10.51357
10.48649
10.42058
10.43335
10.44625
10.45928
10.47245
10.48575
10.53865
10.62974
10.64094
10.61253
10.40137
10.33657
10.52138
10.49008
10.58735
10.7641
10.80948
10.91769
11.04562
11.07806
11.19768
11.34057
11.24097
11.25336
11.35464
11.31683
11.36155
11.33459
11.30829
11.34456
11.27035
11.25603
11.25184
11.20946
11.22554
11.23215
11.10194
11.0629
11.04906
11.16107
11.17836
11.18049
11.26513
11.35002
11.26138
11.0402
11.13049
11.14237
10.98629
10.85321
10.79872
10.82556
10.72163
10.62609
10.7721
10.87131
10.79949
10.72914
10.61649
10.43845
10.28866
10.32236
10.36451
10.35659
10.56485
11.04876
11.11176
11.17789
11.1943
11.27825
11.26699
11.24666
11.01966
10.77764
10.6163
10.61504
10.66369
10.62986
10.49098
10.61349
10.62288
10.51133
10.3891
10.366
10.31894
10.33238
10.13472
10.25845
10.29718
10.20785
10.25884
10.44894
10.68741
10.66354
10.64252
10.8145
11.0706
11.19658
11.23204
11.11072
11.11084
11.22836
11.26429
11.35533
11.42814
11.42656
11.52787
11.40482
11.3288
11.29424
11.34891
11.44158
11.46048
11.38774
11.40801

11.4453
11.58553

11.6693
11.67828
11.67817
11.58391
11.65062
11.65081
11.73651
11.78443
11.88023
11.94738
11.89862
11.88877
11.88937
11.96712
11.90944
11.88148
11.94041
11.90362
11.87682
11.90799
11.90072
11.90368
11.96407
11.93876
11.97124
12.04206
12.07397
12.05778
12.13891
12.13248
12.18462
12.22679
12.23981
12.27269
12.29599
12.2997
12.31332
12.34661
12.31151
12.36451
12.35863
12.36318
12.30973
12.25744
12.10202
12.15807
11.92307
11.89709
11.98149
12.00107
11.98392
11.80281
11.60175
11.68748
11.81788
11.73238
12.07285
12.3671
12.36605
12.46312
12.42389
12.18519
12.03955
11.92589
11.83351
11.83238
11.69031
11.47622
11.5396
11.67215
11.6656
11.53058
11.63752
11.46208
11.57835
11.75641
11.847
11.83117
11.71242
11.62976
11.37279
11.38956
11.25988
11.13539
11.23656
11.14229
10.94263
10.82738
10.85202
10.53086
10.58053
10.55719
10.20097
10.14299
10.53798
10.66998
10.41706
10.09243
10.15378
10.42992
10.44504
10.55665
10.61105
10.9855
11.34555
11.52895
11.66855
12.05239
11.96429
11.48436
11.3545
11.22013
11.37482
11.80057
12.01321
12.17888
12.07165
12.11362
12.00063
12.04102
11.96836
12.05321
12.10322
12.10678
12.05205
11.79447
11.8615
12.06813
12.03353
11.98304
11.81138
11.70911
11.72651
11.56385
11.51068
11.36756
11.02576
11.30614
11.51
11.54793
11.52919
11.29499
11.23975
10.97133
10.76788
10.65092
10.65946
10.44765
10.23147
10.17789
10.24031
10.37884
10.54088
10.51531
10.57908
10.36204
10.04881
10.1736
10.30098
10.11822
9.94256
9.93775
10.14275
10.19797
10.26325
10.49275
10.4874
10.57898
10.73102
10.47959
10.52084
10.5552
10.61098
10.77186
10.91588
11.05437
11.40801
11.14787
10.96489
10.90617
10.94928
10.89474
11.0244
10.99904
10.9775
11.05431
10.9507
10.9215
10.87414
10.67897
10.63199
10.61171
10.52253
10.35861
10.24509
10.12023
10.29842
10.28593
10.12018
10.03753
9.93902
9.86938
9.82909
9.79196
9.71783

9.62654
9.80065
9.74058
9.67099
9.45885
8.90751
8.71759
8.83795
8.57752
7.7816
7.60224
8.15016
8.77856
8.97081
8.78915
8.36793
8.17993
8.0701
7.67552
7.61864
7.75023
7.49649
7.5555
7.36587
7.23312
7.49275
7.18603
6.98083
6.86989
7.00056
7.71889
7.64692
7.37339
7.49938
7.82084
7.87377
7.99264
7.70805
7.89944
8.35265
8.75888
9.55576
9.86799
10.00145
10.11649
10.03859
10.25426
10.33788
10.37676
10.14848
9.8905
9.69241
9.84946
9.97738
9.96844
9.97673
10.10613
10.0579
9.87012
9.75632
9.4275
9.43084
9.60073
10.0045
10.17196
10.45262
10.91119
11.06019
11.22136
11.19111
11.03549
11.36406
11.81642
12.3832
12.35313
12.42134
12.46378
12.62281
13.05248
13.54953
13.67654
14.25334
15.30956
15.94377
15.55629
15.47679
16.10985
16.323
16.03511
16.14195
16.42738
16.67116
16.69891
16.54215
16.56786
15.73407
15.18308
15.44618
15.46297
15.18287
14.58972
14.57526
15.29488
15.28095
15.6711
16.21833
16.08978
15.75728
15.44866
15.66709
15.57803
15.43407
15.7233
15.96973
15.91037
15.85134
15.91259
15.88695
15.7283
15.92594
16.2822
16.98297
17.3523
17.3368
17.30674
17.5482
17.78758
17.91161
17.41147
17.15428
17.04846
16.92474
17.04177
17.38336
17.45038
17.10113
16.93089
17.13882
17.59435
18.07966
18.08128
18.46698
18.24222
18.42319
18.45529
18.27036
18.38143
18.908
19.26797
19.51979
19.73177
20.29142
20.46644
20.07788
19.82725
20.0043
20.22337
20.45593
21.13823
21.573
21.89213
21.66799
21.33112
21.61886
21.89398
22.47302
22.9703
23.03741
23.00244
23.22076
23.59293
23.86861
24.50625
24.56958
23.95265
23.97834
24.06308
23.70986
22.88574
22.19579
21.98731
22.16587
21.93271
22.06771
21.81066
21.51995
21.31406
21.6704
21.76796
22.28089
22.76001
23.04214
23.83374
24.71158
24.64257
24.33807
24.93178
25.26911
25.61678
26.17797
26.26524
25.99483
25.12802
24.73366
24.41934
24.25021
24.41119
24.9016
24.62845
25.21548
25.90604
25.85321
25.394
25.74349
25.32587
25.08058
25.55971
26.07169
26.68857
26.62328
26.86961
27.2939
27.74913
28.06309
28.71152
28.72649
28.63601
28.73897
28.79952
29.22251
29.408
29.77144
31.08654
31.81596
31.19839
31.78117
31.65421
31.06152
30.55648
30.58333
29.89298
29.24079
29.53312
29.28069
29.32817
29.01587
29.31559
28.93428
28.22271
28.49237
28.94337
29.64843
28.80763
29.51978
29.70852
30.33981
30.39605
30.625
30.79915
32.08458
32.21625
32.37282
32.9593
32.33778
31.72463
32.07689
32.40628
33.21945
33.82376
34.49674
34.47115
33.57965
33.77408
34.11909
33.11771
33.25336
33.5242
34.24235
35.09153
36.19449
37.40444
37.25195
37.04524
37.31213
37.21295
37.50114
37.67094
37.41607
38.80284
39.65014
37.64264
36.23667
36.76961
36.88192
37.08475
37.34649
37.65358
37.79106
38.43874
36.86201
35.72686
35.72628
36.57028
37.32643
37.8275
37.84927
37.68722
37.83751
37.9213
37.98689
36.84621
37.20085
37.96917
38.50822
37.90818
37.60677
37.46232
36.75303
36.95599
37.4509
37.45258
37.07604
36.5826
35.66554
35.31228
35.39274
35.49252
36.14667
36.92412
37.24259
37.82401
38.03085
37.47114
37.53541
37.80906
37.32778
37.07336
36.16019
36.60036
37.76287
38.24885
38.28103
39.35406
39.67438
40.77186
40.78051
41.32303
40.62302
39.75495
38.79207
39.00069
39.66813
40.50124
40.64141
42.52252
47.25087
46.73297
45.21288
45.40367
44.97393
43.60753
41.83724
42.5852
42.51124
43.28123
43.39798
43.45383
42.97439
42.46701
42.72722
42.54448
42.18943
43.79392
44.76959
45.59885
46.86321
47.14309
47.63716
46.82048
44.78174
44.32181
43.54016
43.85599
43.51906
44.49413
45.30031
45.37335
48.13995
49.53081
48.96922
49.70933
50.04903
49.95645
49.81911
48.65155
49.10993
50.35816
51.33269
51.90841
50.98551
50.64653
50.60167
51.37801
51.26159
50.31451
49.67367
49.71434
50.74524
49.95938
48.30243
47.20707
46.60479
46.3785
47.36941
47.16253
46.55134
46.649
47.18666
46.95036
46.94235
47.4919
47.34099
47.70826
48.38915
47.98923
49.18211
49.41396
50.31775
52.14437
51.53721
51.04354
51.48181
50.12936
49.34706
49.61374
50.43827
50.60826
51.17201
50.51232
50.87017
51.55651
53.04292
52.37329
52.58346
52.45057
53.16451
54.00521
53.72798
53.32803
52.70936
51.09468
49.61623
49.68899
49.67664
49.47757
50.21210
50.26538
50.80338
50.26274
50.79182
