bonds
1
0.97442846
0.964218434
1.004933781
1.032611388
1.053274435
1.057693916
1.079125319
1.058263055
1.046366525
1.050768815
1.031386376
1.035731454
1.038928935
1.026717466
1.007526829
1.010687067
1.021275932
1.039694088
1.035335876
1.031068635
1.057550458
1.030213084
1.048765906
1.052193737
1.034976936
1.040489324
1.046023435
1.074774114
1.113216249
1.119112664
1.125032097
1.130974583
1.163378533
1.206930381
1.184844868
1.172748336
1.181027376
1.189336765
1.21638592
1.234533021
1.27320423
1.271782694
1.290908901
1.299807387
1.330195565
1.350363212
1.35957547
1.368818364
1.378791036
1.388798563
1.387382127
1.432601285
1.467540865
1.478031868
1.475950679
1.49911738
1.509711281
1.533447928
1.557631423
1.582273199
1.589769152
1.597285988
1.619016445
1.686334467
1.74222214
1.750395688
1.742152644
1.734084066
1.710502591
1.702979518
1.68060322
1.659037947
1.711019528
1.798897741
1.757566934
1.733784619
1.839991971
1.830800715
1.91024147
1.937420016
1.945889616
1.993461001
2.002146433
2.073059559
2.103873833
2.15810132
2.190892897
2.273843292
2.33568779
2.319550079
2.303774333
2.313802047
2.349971257
2.386965374
2.453061036
2.435336869
2.41932053
2.458958016
2.499543452
2.511556188
2.553279888
2.535658278
2.547747265
2.473580169
2.353107557
2.244825769
2.189082651
2.136527196
2.148270526
2.139672143
2.235716122
2.315986797
2.376558194
2.389390622
2.402246087
2.390474968
2.40324376
2.391624855
2.380259309
2.417010513
2.401516693
2.410216506
2.395000372
2.427671793
2.436427215
2.421006716
2.382523456
2.301692092
2.288550942
2.318212458
2.326498368
2.334801393
2.31999846
2.326840212
2.312289289
2.298042239
2.284055569
2.311627479
2.297561319
2.368351096
2.397551096
2.427324899
2.457669056
2.46493394
2.449247685
2.480205388
2.511800744
2.544032145
2.628445323
2.690385514
2.698696527
2.734944764
2.743389644
2.780505342
2.760352002
2.768869607
2.779115228
2.789380252
2.858591985
2.930826828
2.941593668
2.984450781
2.99537487
3.039362272
3.084347787
3.165914269
3.213947809
3.225604939
3.201584268
3.289009883
3.264022034
3.353970858
3.448270606
3.420561988
3.433921034
3.488830389
3.502387909
3.474109231
3.406439923
3.500992031
3.507192473
3.555771266
3.605589834
3.702397042
3.756070664
3.715892367
3.676762854
3.68355941
3.690409284
3.697312723
3.659094312
3.578734465
3.543363328
3.550148478
3.556985886
3.563875802
3.61332977
3.664025976
3.627541614
3.678518406
3.641970114
3.606332178
3.53052269
3.497464635
3.553802964
3.569956421
3.627841571
3.687098257
3.747797171
3.720332766
3.736984653
3.75365916
3.726520399
3.700012358
3.716367738
3.86606096
3.924695604
3.984793865
3.997057727
4.109584246
4.122215261
4.134876617
4.147568355
4.108931388
4.121526581
4.134151904
4.096234737
4.211484216
4.217678118
4.223944571
4.230283864
4.184393928
4.190799717
4.197278327
4.053692052
4.012313216
4.018696857
4.122142003
4.128824293
4.186015191
4.148620375
4.112155096
4.076578349
4.138101668
4.25237412
4.318419605
4.332001384
4.399937501
4.413763538
4.483674905
4.49775172
4.629057161
4.638197732
4.771337732
4.845473419
4.855202046
4.86500388
4.746588389
4.694509079
4.704142179
4.713847041
4.604039312
4.555966844
4.400497135
4.363176985
4.485065122
4.556137933
4.629021976
4.764098074
4.906324786
5.12554856
4.940162192
4.892767751
5.040490132
5.126132524
5.286580083
5.386331027
5.568523929
5.594631262
5.620776914
5.646960292
5.6731808
5.538891352
5.487163477
5.669890798
5.695877178
5.804819107
5.831249627
5.84244288
5.853717713
5.62070132
5.554514984
5.490201003
5.576374708
5.665028766
5.676310783
5.687673635
5.699117713
5.791071056
5.885743028
5.997128018
6.023254135
6.138382548
6.256985398
6.379211869
6.40667734
6.434179442
6.461717641
6.298431084
6.14450815
6.170571801
6.378921223
6.399198933
6.419519346
6.53600365
6.656053322
6.677121478
6.69823362
6.4272402
6.265899506
6.375445753
6.395517338
6.415630372
6.435784847
6.373849175
6.402592484
6.43136592
6.035156879
6.489000209
6.610975245
6.640274425
6.669600366
6.698952293
6.728329431
6.662548264
6.691559019
6.522760641
6.537347045
6.463453132
6.477952751
6.405937953
6.335872609
6.267687912
6.046266532
5.985127042
5.925523657
5.867407263
5.880736205
5.828017244
5.845335262
5.862684875
6.023481412
6.115905768
6.059188564
6.152119119
6.095024778
6.18846302
6.206683859
6.302745162
6.243223178
6.33404356
6.346889714
6.440305108
6.453440766
6.466640287
6.398902222
6.332906254
6.268575705
6.281541145
6.218728575
6.157479507
6.244658829
6.255974706
6.267365868
6.204088277
6.142367515
6.082167844
6.09345554
6.176629277
6.116254153
5.728104195
5.932423342
5.877638025
5.824128848
5.836102644
6.047495736
6.060016264
6.213859324
6.226814202
6.23984114
6.252940474
6.194073464
6.279357694
6.366697817
6.380247695
6.24688181
6.120460362
6.204119509
6.289830893
6.452626451
6.467491689
6.482428298
6.421895044
6.362798662
6.37760305
6.248858201
6.263469217
6.278150345
6.298517568
6.390688928
6.411377782
6.506059323
6.527077426
6.548141236
6.494585015
6.590405991
6.611606946
6.557464974
6.50464683
6.525505553
6.533364224
6.541352085
6.549469568
6.484838428
6.493123373
6.725711237
6.583244628
6.518757096
6.385630427
6.325660595
6.267035419
6.343341672
6.220303106
6.297247876
6.308118415
6.187427636
6.134435428
6.145301266
6.156278613
6.167367989
6.115510143
6.38741954
6.53829532
6.622463302
6.72262956
6.749253915
6.7014583
6.727900963
6.754398851
6.707230795
6.733549354
6.759922034
6.713423928
6.667906767
6.623399971
6.71989822
6.663218072
6.677391671
6.5537263
6.500779352
6.449003014
6.463005937
6.41232632
6.362804388
6.252983449
6.20656664
6.16113214
6.234304659
6.251679599
6.150874298
6.11042068
6.244231031
6.321979991
6.339757246
